5.668088018810296669e-01,7.881297973768631726e-01,1.000000000000000000e+00
4.000457499269379769e-01,6.209330290527359519e-01,1.000000000000000000e+00
4.587023563268452508e-01,5.369354379075191863e-01,1.000000000000000000e+00
4.745040845510684058e-01,6.382242908172190976e-01,1.000000000000000000e+00
5.587069896922680634e-01,7.155266936013428003e-01,1.000000000000000000e+00
5.676778057613179884e-01,7.740878001587038204e-01,1.000000000000000000e+00
4.817808998926069730e-01,8.512469745563782109e-01,1.000000000000000000e+00
4.109550372791704875e-01,7.681870040713608683e-01,1.000000000000000000e+00
5.669219209468507881e-01,7.234759313783006851e-01,1.000000000000000000e+00
4.561547754380935182e-01,5.792405956339515827e-01,1.000000000000000000e+00
7.202978274702147576e-01,8.873046302877590774e-01,1.000000000000000000e+00
5.253696712636971577e-01,7.769290462677256315e-01,1.000000000000000000e+00
7.505556609184154127e-01,8.578426654015389730e-01,1.000000000000000000e+00
4.340176845479111756e-01,5.156219132931529892e-01,1.000000000000000000e+00
4.679321678258275830e-01,8.512570013717652984e-01,1.000000000000000000e+00
4.393387335332200605e-01,6.684430500020208665e-01,1.000000000000000000e+00
7.831558120602007955e-01,7.132661139892068070e-01,1.000000000000000000e+00
6.767508455801893863e-01,6.262062524024252230e-01,1.000000000000000000e+00
6.746003710726334868e-01,8.338502687589491869e-01,1.000000000000000000e+00
4.073153109376767556e-01,8.000577259779869665e-01,1.000000000000000000e+00
7.955444355625979069e-01,7.992662617519358248e-01,1.000000000000000000e+00
5.121775968257621381e-01,8.157117313805953840e-01,1.000000000000000000e+00
4.412904026310568439e-01,6.791574104703620440e-01,1.000000000000000000e+00
7.634382012372382675e-01,6.174456593494718204e-01,1.000000000000000000e+00
5.151101354345395400e-01,5.520114288473111364e-01,1.000000000000000000e+00
4.077467831481188520e-01,7.715342131759563848e-01,1.000000000000000000e+00
4.846512464000236609e-01,6.062186637488905516e-01,1.000000000000000000e+00
5.966292637121353160e-01,5.213450180468321982e-01,1.000000000000000000e+00
6.296470421968052289e-01,5.586914299623241265e-01,1.000000000000000000e+00
6.357222147613137420e-01,7.799033440083724678e-01,1.000000000000000000e+00
4.409337715311303363e-01,6.656223951278273931e-01,1.000000000000000000e+00
6.777600630910980417e-01,6.656717078107611263e-01,1.000000000000000000e+00
4.199813835784348970e-01,7.143585623662046524e-01,1.000000000000000000e+00
6.655178580879155259e-01,7.059556448233234027e-01,1.000000000000000000e+00
7.778379023963253314e-01,7.346220162007971455e-01,1.000000000000000000e+00
7.613607661151534645e-01,5.549898816584950545e-01,1.000000000000000000e+00
4.557105389003034412e-01,8.229565154838095475e-01,1.000000000000000000e+00
5.590707347942134309e-01,5.661416788467731331e-01,1.000000000000000000e+00
7.710034321584136041e-01,6.391063438982026446e-01,1.000000000000000000e+00
7.003248412544622603e-01,7.903991941401805610e-01,1.000000000000000000e+00
7.533224364823239982e-01,7.494688828222435539e-01,1.000000000000000000e+00
7.003769736109348720e-01,6.395593367911370786e-01,1.000000000000000000e+00
5.079711567060104516e-01,8.583544872784267810e-01,1.000000000000000000e+00
5.712364759485180077e-01,8.859360188593542462e-01,1.000000000000000000e+00
6.653765991273792313e-01,7.486782880836487797e-01,1.000000000000000000e+00
4.458983891813501077e-01,8.797957034828285394e-01,1.000000000000000000e+00
5.799648533919762317e-01,7.313558457548526848e-01,1.000000000000000000e+00
5.632547211045124680e-01,5.948107920972111051e-01,1.000000000000000000e+00
7.613518082249015606e-01,7.294717946689143195e-01,1.000000000000000000e+00
4.011481308124635881e-01,7.468579654482895291e-01,1.000000000000000000e+00
5.306579607088385275e-01,7.108232409030437182e-01,1.000000000000000000e+00
7.543768397243098001e-01,6.429079040009999524e-01,1.000000000000000000e+00
7.634140603679197001e-01,7.493440463167211352e-01,1.000000000000000000e+00
4.063284971386225131e-01,8.717748934975045882e-01,1.000000000000000000e+00
6.763587670067696678e-01,8.989291401805922233e-01,1.000000000000000000e+00
4.689362033381314632e-01,5.548542998515511027e-01,1.000000000000000000e+00
7.730381852148654476e-01,7.787272645959600892e-01,1.000000000000000000e+00
4.264000690888249956e-01,8.021852210409865513e-01,1.000000000000000000e+00
7.015504753844985508e-01,8.692098142185933352e-01,1.000000000000000000e+00
6.846099034513887238e-01,5.497083847888658559e-01,1.000000000000000000e+00
4.079520535359182354e-01,5.104843947510877555e-01,1.000000000000000000e+00
4.113225952083178760e-01,5.984844270412184031e-01,1.000000000000000000e+00
7.440111794731552042e-01,7.155324257366612040e-01,1.000000000000000000e+00
6.211287914743064409e-01,8.368123569438422615e-01,1.000000000000000000e+00
4.496693260479645016e-01,6.116734716044558429e-01,1.000000000000000000e+00
6.343037085833151956e-01,8.878382993278698398e-01,1.000000000000000000e+00
6.244120877022840688e-01,5.074589157491772307e-01,1.000000000000000000e+00
7.202530690722466211e-01,5.931897095364081496e-01,1.000000000000000000e+00
7.228420782475116768e-01,6.551442576256687467e-01,1.000000000000000000e+00
7.454167418237714893e-01,7.988486570948738485e-01,1.000000000000000000e+00
6.224960935961676434e-01,5.545820902642740746e-01,1.000000000000000000e+00
4.239670758048846855e-01,5.485373822962950063e-01,1.000000000000000000e+00
4.178207514179047011e-01,5.429976516424371846e-01,1.000000000000000000e+00
4.902837354431419103e-01,7.851955921530706650e-01,1.000000000000000000e+00
6.238867928216570435e-01,5.050223920636464081e-01,1.000000000000000000e+00
4.287897118757947323e-01,8.869105320001088311e-01,1.000000000000000000e+00
6.272401847679769382e-01,5.813172938643962340e-01,1.000000000000000000e+00
5.009302978281293672e-01,7.975303416300371095e-01,1.000000000000000000e+00
4.781717924437275391e-01,7.325435709093031100e-01,1.000000000000000000e+00
7.880079956353249759e-01,8.387315205960140796e-01,1.000000000000000000e+00
4.959391036590344859e-01,6.975078857074920036e-01,1.000000000000000000e+00
