6.749789835838885255e-01,1.984498740646379877e-01,5.057197698184379142e-01,4.712979954848343089e-01,3.521047104307689635e-01,9.088748995179359857e-01,9.927198462282638136e-02,8.257638350563888396e-01,4.499394318734317721e-02,2.845967475507302780e-01,7.504208975837188822e-01,1.644361136024907744e-02,2.048585887482332613e-01,6.675999544144697317e-01,3.324800728609674794e-01,3.272438497625019815e-01,7.858749266025270019e-01,5.451572220178462214e-01,1.523055312382075588e-01,2.202790682059780902e-01,8.554907054535294542e-01,6.932562358813035841e-01,1.524977744277190572e-01,4.701889054676379187e-01,8.331339973018622169e-01,7.235421971108497718e-01,1.557456583802708794e-01,5.788340075474861512e-01,5.383596694576142649e-02,4.613722915225003662e-01,4.081464746026775003e-01,6.140292655195096483e-01,1.704946807162083244e-01,9.075004327530695747e-01,7.959000352645051457e-02,2.707164825324874791e-01,2.003979603259491427e-01,4.703521915245800766e-02,1.647732209651279200e-01,4.377943653280395031e-01,2.578428193657676948e-01,2.651748254233854407e-01,3.658971330633431496e-01,7.385411367679561856e-01,8.681314984679194824e-01,1.154191291294780486e-01,2.098140095268380412e-01,9.326594077750810508e-01,2.030046165506506073e-01,8.928487251129074709e-01,9.536212842443914095e-01,1.920389222425360476e-01,9.093623095194924844e-01,2.594981290427239573e-01,7.286135197652736650e-01,9.469574155410939165e-01,8.265189005357592711e-01,2.056655217504308464e-01,6.773163389596194017e-01,7.874787352491882109e-01,3.118875220972183726e-01,8.420367237325264709e-01,9.123931095454749229e-01,5.249628032537925204e-01,5.996043610679040459e-01,6.244398653165283974e-01,9.452040369799293851e-01,3.339651759604639336e-01,5.162276865558873551e-01,2.353238849763346074e-01,3.834091219680237916e-01,8.810145477891115906e-01,9.204114583019901152e-01,3.744305890239054690e-01,5.062870527176888125e-02,3.596172134822217537e-02,1.395545568489465760e-01,5.766030088236959728e-01,2.386646730939758765e-01,4.869821103421174691e-01,3.363025260256446991e-02,8.820941343583696970e-01,8.033253466947516408e-01,1.445233184811959282e-01,9.696838436476866718e-01,5.483229293243712110e-01,4.757627812298126369e-02,4.962390485678469521e-02,1.697088310249889043e-01,5.964227612137918966e-01,4.341480658978281726e-01,4.920754138206210326e-01,6.170503266438422951e-01,7.844892214336351977e-01,5.149352741593957727e-01,4.195123370667603879e-01,4.943153805910879273e-01,7.289577204058347304e-01,9.149654799152814322e-01,2.458596927276124333e-02,7.796557381261404185e-02
5.104512313227790310e-01,7.264011036004627275e-01,4.403538746726314290e-01,6.046634589205452937e-01,1.282813883222322371e-02,5.595302000831176015e-01,8.238962745584125225e-01,2.156607374966956758e-02,2.368039277516910124e-01,7.080641252483799164e-02,9.551235669163062880e-01,5.057220017113305266e-01,1.254299748828791028e-01,3.646653264610010270e-01,4.790374978153798535e-01,2.792589484389981225e-01,6.113404984882465643e-01,8.607183468318783115e-01,1.268520739332616998e-01,1.995852163036425653e-01,4.874701148658729943e-01,3.731359224824581933e-02,5.277105793860301652e-01,2.990522400956218130e-01,7.147526852436707490e-01,3.907216756709909200e-01,4.632915948364644265e-01,7.093634753956485905e-01,4.785983352322680240e-01,7.075112816115357584e-01,8.633077214792522769e-01,3.813079357579850504e-01,9.828629497665097858e-01,6.366773215401166919e-02,6.211623614502641555e-01,9.976434609269058118e-02,4.058604987726617264e-01,8.300312033422375668e-01,4.646682246956133078e-01,9.423037804572163001e-01,7.592293253982403956e-01,4.210986033780118598e-01,8.824212889883525923e-01,2.897892481856235714e-01,1.298260246078888347e-01,1.278715164308880103e-01,1.345633725140871206e-01,3.815348001649145893e-01,1.255421511137400081e-01,9.122053837760909500e-01,7.776045097635986281e-02,6.025227888652555652e-01,6.093289083188000443e-01,2.705126444101061400e-01,1.369294857361904594e-01,3.512567699037441038e-01,8.699518270031838529e-01,2.520630009884184952e-01,6.288800097126796551e-01,3.835755971016524546e-01,3.687685684968212696e-01,8.825298710318584261e-01,7.549402913659098990e-01,9.905885031683505648e-01,4.980383286834288992e-02,9.017130993690498642e-01,6.646865272362668664e-01,3.241941258384561930e-02,2.580669937713969686e-01,8.531955493546670155e-01,3.293237205787381550e-01,6.224905244586487196e-02,6.269876349535777882e-01,8.916323337035996222e-01,1.971823204875025048e-01,7.878039206418608886e-01,8.494077318099957363e-01,5.616830323037502737e-02,7.600103321981392934e-01,8.288127048128905994e-01,8.401261465602153367e-01,6.813740911334486006e-01,8.429233752766478460e-01,9.085296811938980976e-01,2.409717306146242910e-01,6.538867336658168439e-01,5.518682700412996800e-01,2.326713493937051513e-01,5.040176536150772213e-01,1.801142073203256810e-01,4.497012064849476021e-01,9.971078963072571577e-01,4.523220507095494503e-01,5.578410693112846319e-01,9.733919944517462897e-01,9.184295023826014592e-01,6.766125869138635007e-01,4.569737985901539679e-01,8.423133092907545416e-01,3.607641092685184292e-01,2.377889123270906069e+00
3.329001801609589029e-01,1.269753691909119020e-01,8.615117332814454798e-01,6.905293049280288864e-01,8.473488160801112556e-02,7.179771495578874951e-01,4.988330953143221835e-01,9.959586827120524566e-01,5.711779540987618198e-01,3.099788492566701859e-02,3.742477691767333026e-01,8.174888095570431723e-02,8.862650962438776148e-01,2.484746457621921367e-01,4.984261572740723567e-01,2.524051562453513142e-01,8.571536801852032150e-01,4.398883656530609976e-01,1.984683645392526508e-02,3.023433302005275047e-01,4.007187556568488906e-01,9.512602190807724067e-01,6.262700336706665816e-01,9.454609844013619480e-01,9.232218761473274249e-01,7.028349829822786443e-01,1.610254551743928175e-01,5.889712844165277961e-01,5.882718676568625682e-01,3.275921217294707199e-01,2.615270619947682729e-01,7.338085448356022056e-01,6.525122745650315803e-01,1.716225788186038770e-01,1.881351135458246837e-01,4.793488432443768765e-01,2.087523350462228144e-01,2.596970042279672652e-01,6.677825138389588133e-01,5.895685244371459133e-01,2.103260440916226992e-01,2.983252393720483564e-01,7.954427166708382124e-01,8.895790844969617694e-01,7.219688927480644169e-01,5.394236195411603596e-01,4.732383429193337543e-01,2.801942485916695258e-01,4.948149998810336125e-01,2.997409138921509619e-01,3.870730132897747255e-01,2.022336671096497396e-01,8.521149833046189892e-01,9.561107957715875294e-01,4.102369588355558871e-02,4.194982378956166880e-01,4.369780747099804019e-01,9.632002890226128988e-01,2.973939945948533836e-02,2.779464612487748676e-01,8.574889831008586372e-01,3.329267445708031792e-01,1.623892799882277194e-01,2.649438423143040122e-01,9.932417757959111082e-01,6.280296772556620555e-01,1.442983073074400879e-01,9.916098481184154600e-01,2.531607573244132325e-02,1.783894514227841732e-01,7.835608914936681435e-01,1.119577244287331963e-01,7.900192014033474708e-01,2.063564766504688563e-01,7.183758928592263171e-01,4.406500903543163483e-01,3.158993113527081009e-01,7.992168017021872295e-01,3.918932765034525145e-01,8.024464630797374376e-01,7.979599631050160458e-01,6.252328282491556033e-01,5.040923081791518490e-01,9.460215196895880307e-01,3.113109365152497698e-01,5.294697873788984932e-01,7.998570157875350972e-02,3.255120741122456973e-01,8.891016915606506643e-01,6.313170971046587754e-01,9.078892871853760926e-02,5.052925958445573240e-01,8.053796182245807067e-01,6.953156044338514308e-01,2.104203997233927703e-01,1.509932186942289922e-01,1.125990811195792807e-01,5.124642688072733598e-01,9.645288384040232588e-01,2.587430398042056545e-02,9.017630017701470102e-01
6.949816078495588689e-01,1.047091080552207121e-01,2.348944925603738687e-01,9.726136050867444371e-01,5.303928194847155053e-01,5.560528780349355271e-01,6.869546020565142630e-01,3.569482773156992250e-01,1.985756772904473388e-01,7.981478770879781859e-01,6.381225457959879277e-01,5.054390532759249766e-01,6.828513856273445981e-01,8.427564607733043500e-01,9.757767955650477054e-01,6.089192738413491401e-01,6.691747504934547619e-01,3.460100771991063695e-01,5.078967850454108035e-01,9.572110775969494556e-01,6.355441733429546547e-01,1.137882465577420010e-01,1.466923548745425743e-01,9.981014462430281009e-01,8.316774663074171237e-01,3.587646149989943689e-01,9.904790768339427620e-01,6.606210641947266593e-01,9.140719733322707485e-01,3.956805723457266222e-01,2.804830261318214113e-01,7.937466681946816482e-01,7.446402180985761676e-01,7.976968197829079621e-01,9.718820011903583911e-02,2.315749100155298779e-01,4.945339180993674200e-01,2.868337381673348174e-01,6.847271316263228158e-01,9.322909941881938334e-01,7.078538717271867231e-01,3.932868078907347797e-02,9.571035376977266029e-01,9.513034899260610633e-01,6.165490025283782982e-01,7.496734315000801452e-01,1.837410451782084397e-01,3.271169994362274069e-01,9.556122224419814071e-01,4.253120828460758007e-01,3.943031597960771073e-01,2.562537311929554695e-01,3.148039167026890350e-01,4.345588290319362113e-01,5.264605708907762471e-01,3.255808353019308266e-01,1.894940140425095398e-01,2.326951230709741747e-01,6.300522421418321972e-01,9.558358818370623622e-01,7.339697978449214455e-01,1.001461475537001045e-01,2.320893143155149385e-01,7.454571195605278477e-01,4.953183955967105367e-01,5.090104374414577970e-01,1.779056140205660386e-01,1.454137712017625761e-01,4.885452359384789833e-01,8.330995318019555063e-01,1.698400322985013089e-01,3.451388913277475545e-01,1.386143023472685698e-02,6.001716060824344723e-01,4.467037909638640336e-01,1.105954123886582208e-01,3.167465145896138923e-01,4.462123179622980995e-01,9.680004581480394776e-02,3.419924581576243572e-01,4.362721293705634773e-01,6.377500432392793073e-01,4.770308378395703430e-01,9.173661074273571359e-01,8.517835070281689624e-01,7.281497039653974657e-01,7.048255401464315062e-01,9.245113559607700537e-01,4.899495533522639779e-01,2.684682940585347843e-02,9.642260315798240056e-01,7.720771318632627667e-01,8.205371726230699103e-01,8.208858286674531879e-01,2.262664417016236884e-01,7.648270292713859053e-01,3.654107707014511153e-01,5.251425234631663663e-01,9.456522802487248303e-01,3.774655776539115326e-02,1.360828666101479012e+00
7.880969318149488867e-02,7.386460880379389637e-01,4.743490918449986271e-01,5.176815558726250988e-01,9.018204644201818221e-01,1.106994910402281374e-01,7.095746071724009507e-01,7.362681353280442487e-02,9.548163143610147729e-01,8.879152226198432363e-01,5.896024700696222975e-01,1.464927897202656926e-01,3.035860987920142584e-01,7.371354212441554310e-01,8.808320190438412300e-02,2.585634567039230003e-01,8.300466185540235076e-01,4.576223899652176463e-01,7.912972485853201343e-01,2.005138064340162840e-01,7.923140145390131783e-01,5.923325732925276421e-01,3.486281142203789818e-01,4.594060090085607673e-01,9.122497083407770102e-01,7.948855570653081681e-01,8.988334431187429141e-01,2.575552781928556190e-01,6.391860396077981843e-01,7.475832353973697053e-01,2.795026699071999632e-01,5.708551255851013195e-02,2.743374545643260110e-01,4.095146350603737773e-01,5.133344908757805358e-01,5.330180351604667521e-01,1.951088009423608272e-01,8.708571730829687274e-01,5.379033316753759619e-01,2.755496631874494451e-01,5.210481211100833621e-01,9.909245657978332789e-01,6.644276321642930139e-01,6.271038872099437000e-01,4.346783274902688010e-02,2.411760259945386897e-01,1.304661390553831790e-01,7.845563798102325181e-01,3.879867965777819006e-01,2.909260661340267173e-01,9.206351460554085264e-01,9.071068942169502325e-02,9.864816873472026515e-02,4.929261640767200747e-01,7.476097414304966327e-01,9.580491378103356270e-01,6.350241596674769395e-01,1.120836766775890059e-02,4.966310144623005129e-01,5.768487435252267481e-02,8.915383474604607894e-01,3.146956373783061922e-01,9.761521411916240787e-02,2.991197180976112868e-02,9.116274459140700781e-01,4.168109411734279846e-01,5.107755591165960007e-01,2.394690369916810946e-01,6.261142952159171049e-01,2.548130049620939142e-01,7.667456993241468233e-01,1.030281973320138489e-01,6.913372035348583911e-01,7.476503451583037529e-01,1.214561768126096730e-01,6.871659099311734353e-01,4.198114109868971155e-01,4.579080513098283678e-01,6.830550574821725451e-02,1.260185529602906307e-01,4.206386824876587882e-01,2.848400378169098079e-01,2.399234456268912741e-01,9.726455195072303272e-01,7.806604346400920491e-01,5.115383272977932494e-01,8.771961450031440233e-01,3.335783594367744964e-01,5.075394325314505073e-01,8.465684604604153396e-01,1.929644385891436942e-01,6.126933004609984579e-01,7.152698610274002000e-01,1.696687880800792358e-01,8.555582730966833083e-01,6.311640794199562254e-01,1.311019325574336314e-01,2.002370933083756910e-01,9.385059436412667155e-01,5.415811089519979582e-01,3.683800511817190149e-01
1.411107558610037449e-01,8.585523763370725980e-01,8.308235692280938611e-01,8.934050049983707220e-01,5.026740311022853680e-01,1.069177543870342140e-01,9.961732793110034123e-01,3.608929730407441916e-01,8.104558343301465628e-01,9.808083817206498800e-01,5.269057641929577596e-01,5.129020077213625184e-01,2.735343880827857399e-01,2.618864074593801883e-01,1.537774247954002416e-01,1.857112536217231380e-01,3.856805832884101504e-01,4.665690310787197204e-01,1.728013867514747171e-01,3.636361255361988398e-01,9.902204956916663692e-01,6.486374293305698924e-01,8.477041361199242342e-01,8.362252541221304458e-02,8.441450327081990723e-01,5.478991583854221359e-01,7.911287051441174833e-01,5.056208385151091944e-01,9.369982199947652912e-01,4.867017165941137646e-01,6.853908258132638265e-01,3.835226944228846691e-01,4.245585628393534483e-01,2.948353587501051365e-01,4.780411953811721792e-01,3.090208406404363339e-01,9.824867376930614959e-01,3.271349775704143203e-01,6.008055877127395084e-01,6.326270703936431872e-02,9.470256275992423589e-01,2.045684573204087364e-03,3.024151339808285321e-01,8.025561902652571522e-01,6.324899276100053314e-01,4.309412524323444904e-01,1.188234452715897227e-01,1.245167772056411382e-01,3.717781045762406089e-01,7.981334396978237988e-01,4.884143373496945273e-01,4.850006264010759960e-01,2.959389074616892712e-01,3.212958838804071959e-01,4.393697534058582654e-01,3.816968448238949874e-01,6.052178301829207463e-01,2.048488748043700847e-01,6.380684721566661777e-01,4.498919631671813857e-01,7.904429595496121896e-01,5.254319611064000028e-01,2.416556932572913041e-01,3.884295656270131403e-01,7.922672067118385897e-03,8.179122292067295685e-01,4.613705864564507930e-01,3.399915917655600417e-01,6.183644649127622017e-01,9.588558087752330206e-02,2.006027678961811445e-01,2.650915540428633310e-01,6.153695272987014242e-02,9.619095990901688209e-01,4.962582279645955108e-02,5.892649419727015170e-01,1.260272191890983162e-01,3.635525775985165575e-01,5.014016778582846001e-01,7.405355651087086599e-01,8.889976597098313560e-01,9.125339079354998217e-01,3.433218402442916872e-01,1.909968355682806207e-01,4.225285760248895794e-01,1.447326513232291001e-01,8.113122021516425697e-01,2.605825451593755115e-01,1.534682877182658167e-01,2.866047260914940109e-01,7.596083721578084091e-01,5.008782002395228972e-02,9.639415455911117814e-01,1.573918468567101492e-01,9.434404958846296374e-01,6.077812890143777791e-01,7.800480127887732262e-01,4.322559531140542921e-01,7.007847558450499559e-01,1.503654090536616916e-01,5.632566856554790391e-01
5.453373345176425468e-01,1.767913494297600474e-01,9.546700084297861100e-01,2.188370005819239017e-01,2.459535213022590039e-01,1.684713895558995755e-01,6.779181485372800520e-01,7.480889322744648240e-01,9.602030093999208704e-01,7.519438923325174606e-01,7.312462466543373507e-01,1.222425343371456030e-01,6.309095949172065509e-01,1.876487738086484169e-01,4.505867277348931665e-01,4.170941357788917614e-01,9.504953638507488423e-01,3.317340989982822119e-01,3.267376230778302748e-01,8.726729643580787288e-01,7.279931868272353501e-01,1.120470446976984391e-01,7.199944888312130864e-01,8.675636428936234212e-01,5.682227138404396527e-01,3.359232028317346019e-01,5.482147112344439854e-01,9.522287536537126229e-01,1.439294330904642427e-01,7.281261981256424987e-01,6.041230905405148288e-02,1.379698208535964365e-01,8.970547805936081032e-01,4.701534967333422799e-01,2.924883745284743153e-01,2.538648595674184438e-01,6.433504148915513143e-01,4.682062132589831505e-01,5.758534654462461599e-01,2.081915030478019846e-01,6.147191808643851507e-01,5.839140351816586305e-01,2.201484870109072789e-01,2.892585044841498032e-01,4.191078879002206881e-01,7.497432712503890873e-01,4.190631984913006924e-02,3.390492430969047621e-01,8.904890427363937322e-01,2.073494458147852049e-01,4.181731768015186645e-01,8.683497844215674055e-01,2.538870136891221430e-01,4.154680354828014233e-01,1.761505744458787825e-01,3.541256954323726003e-01,4.629381908111978028e-01,8.370743963232845086e-01,1.073315764361711944e-01,8.012316310633629257e-01,4.177523377917834457e-01,9.127048697337464267e-01,7.705054261596975262e-01,4.408386956966566794e-01,4.433891786524379874e-02,9.375956446282187606e-01,1.084663114860888733e-01,2.309328697542978315e-01,2.360001024469313702e-01,4.116296875359819474e-01,9.332785473538693921e-01,9.591416521133552253e-01,4.588100757256545759e-01,8.662476708741819742e-01,6.449118181368919123e-01,2.183214101575357002e-01,2.707513657459786893e-01,7.613932763386866975e-01,3.145210055254002990e-01,8.482173873166287681e-01,2.496741463206725298e-01,3.934570706379769689e-02,4.049227920433993155e-01,1.532347124884292366e-01,5.468917093684850794e-01,1.374455920996986436e-02,9.357282634919837916e-01,1.459591208585515609e-01,4.570989230435742456e-01,9.161723277516978792e-01,4.984200035632577741e-01,3.235439377670030758e-01,9.422400337775233004e-01,4.211501722755173205e-02,1.194160395600900593e-01,7.427226530607792254e-01,2.019047962477114044e-01,6.977242287358298434e-03,6.774310452988053788e-01,1.249526343993488942e-01,9.496955895934848790e-01
6.710101803296406597e-01,4.574703965236288639e-01,3.578849229320568703e-01,5.826085998239277641e-01,8.582291610999545073e-01,5.048661244925968239e-01,4.190649741778909032e-01,4.043714788122625414e-01,7.438929152487688823e-01,8.173345597095664772e-01,6.859757270071252799e-01,7.849469662214505483e-01,2.095484993082052938e-02,4.967842815851879479e-01,5.544113406643313979e-01,8.573653638055643844e-01,4.949659686204659348e-01,5.777867137238735795e-01,1.793075748309648221e-01,5.114550141059470700e-01,2.555210570805575010e-01,6.069074377871769288e-01,4.504517538169028334e-02,8.804840377471409019e-01,3.502232092833356125e-01,9.958297329500999107e-01,2.171888922346846273e-01,4.141081790401724971e-01,9.467598311841637360e-01,8.595273397810903049e-01,8.373716882578658982e-01,3.929146255536561938e-01,5.487372714380702732e-01,5.732554157479492485e-01,3.402602894636677089e-01,5.939306023294660397e-01,9.590325212138469668e-01,9.869670413202636938e-01,6.772040226262866502e-01,3.213067765341477422e-01,9.459804787955304883e-01,8.601264872625613567e-02,2.875384969136205449e-01,8.054371936380895214e-01,3.791821706487653598e-01,6.747066624954910496e-01,1.446324147167263874e-01,7.132237798926794881e-01,6.990484332878574847e-01,7.275264269762191649e-01,3.117060699648610544e-01,1.492233452934226268e-01,4.568721758171556679e-02,7.203529903168314208e-01,5.714230371194285452e-01,5.017150439907409609e-01,5.782238132347168325e-01,4.984040519048614781e-01,2.140404567265751234e-01,3.592991680535586596e-01,4.861787701885681434e-01,7.942854026192085470e-01,8.727788511380443204e-01,5.311799735675872824e-01,9.851918637440049142e-02,9.566634533378426397e-01,7.172658072184115996e-01,3.001704675213957563e-01,1.236893591635845890e-01,6.435783114513388137e-01,5.252380937884790768e-01,2.321212366832766660e-01,9.462512223038023196e-01,8.933893660891201183e-02,6.057323358162391980e-02,3.008422466347436819e-01,6.873968414263871285e-01,8.464115154418128117e-02,4.332007022596136014e-01,7.895522709077621437e-01,5.989003167902405833e-01,5.054087975228858109e-01,1.973631920403107198e-02,8.107746094528562875e-01,2.052718128576919154e-01,1.650533767097813742e-01,7.321249335089596855e-03,7.784275738613648521e-01,1.345471344898339083e-01,3.807156845614639851e-01,8.023264754945367283e-01,8.291584465260698478e-01,8.656717211842638315e-01,2.733311060911473023e-01,1.010705475506870066e-01,5.549414948213979848e-01,5.274515894900466684e-01,3.271540529226858451e-01,8.884470093310051775e-01,4.200098601757955574e-01,1.254271353024898339e+00
2.757881510923977375e-01,1.720233041526009199e-02,3.161888067917341116e-01,3.858632029563495713e-01,7.136665588817523442e-01,9.633780013509507523e-02,9.494021167459465449e-02,2.770422843380683231e-01,9.892707261955436815e-01,8.843511838957790472e-01,4.328025562988885300e-01,8.988133223067521493e-01,2.843450892262379126e-01,5.746963019760480407e-01,7.705227152897234921e-01,5.243510605723695761e-01,7.309141848531597319e-01,2.850726852341933792e-02,1.114469239711657345e-01,3.274442477411106944e-01,3.749480406525020904e-01,7.197109422642551380e-01,9.502637507699496222e-02,8.294719596266316719e-01,4.902080543138018776e-01,4.959264377369535515e-01,2.831228952361728446e-01,2.604417315217357753e-01,7.347151518233566714e-01,6.099113432235343524e-01,7.372064497636326985e-01,2.598820811869533287e-01,4.593000327008207595e-01,5.769757352936802919e-01,8.741510241305536777e-01,5.648041886764149089e-01,1.955503712493548152e-01,9.387971543562668719e-01,6.846587135239146082e-01,9.260766146878633975e-01,9.146356706328425679e-01,1.516201957009658541e-01,1.952888026231879293e-01,1.289098058945775671e-01,2.432544281197981384e-01,9.461770344278964684e-01,3.090650904790864795e-01,1.603234080390084637e-01,3.331676566493224634e-01,9.063208190908333961e-01,3.110312963143555542e-01,5.672479940242650676e-01,7.074736147599020031e-01,6.698384111889651438e-01,1.425525768742551547e-01,9.836690957967838544e-01,4.380692847386673527e-01,5.276137175152489922e-01,1.392520554660291454e-01,5.746244801102896593e-01,7.012858292342831756e-01,5.776949081330379210e-01,7.910352176764747778e-01,9.043453896911459733e-01,4.494872473937359114e-01,6.558402333597646017e-01,1.573187647030085401e-01,3.850476453147644307e-01,8.571299794287924323e-01,8.531389686965435981e-01,6.898085253783861059e-01,2.589638229651052281e-01,3.973906999270157003e-01,6.459410625822600283e-01,4.894073781963054204e-01,4.126881103320408917e-01,6.464582358249870708e-03,5.553123488784071915e-01,3.893735920876939538e-02,4.330528016161572236e-01,6.773139035760467053e-01,4.010871948393039954e-01,6.857660243261967103e-01,5.616349295424205579e-04,8.490817905954591849e-01,9.865712642408990263e-01,1.944654167319007643e-01,5.306161184804020214e-01,7.922387428966931600e-01,1.840441101422922721e-01,6.959909777801901454e-01,9.479812764901858202e-01,1.798825534441267360e-01,6.026040191068428031e-01,9.369697783776481659e-01,1.123305159261549502e-01,4.242912024913747526e-02,7.430432040977051900e-01,4.259216084227012145e-01,6.537716136544489132e-01,2.040038720611711653e+00
7.339738257968622115e-01,9.706944943891526734e-02,6.284838798227810885e-01,7.401322087802334471e-01,3.077823396414806068e-01,8.239671165341528880e-01,5.979274354983343809e-01,5.611540301456388047e-01,6.669383089148678279e-01,8.494995475482640668e-01,7.339766682995187974e-01,2.721577543720483661e-01,9.687549240852991739e-01,2.896520499157272388e-01,5.451334724111920327e-01,9.882204129325857789e-01,1.811171838341576468e-01,7.782030563450895722e-01,4.376643547006743296e-01,9.117958296644632643e-01,7.176596114103124258e-01,9.398442419148347327e-01,2.990455663961446575e-01,6.674415560542679149e-01,2.200140345286875077e-01,6.801571207257681717e-01,7.998102074247728233e-01,2.812897659236819337e-01,4.321481645558694629e-01,3.319065982078768240e-01,7.476895647906756093e-02,2.265808487815071937e-01,5.253249606639748270e-01,9.070563557011376288e-01,9.369175803767503252e-01,8.710684078445496414e-01,6.945980526943036359e-01,1.210512579621092488e-02,3.785619380775987475e-01,7.269463666202760077e-01,4.036805655657940139e-01,8.357773734170789171e-01,7.833199106621284713e-01,4.332631234792813091e-01,6.329805224647359063e-01,6.461269203307609121e-01,6.108909622695840591e-01,8.031055571073467680e-01,1.269961647047583853e-01,5.094524805792400857e-01,5.346818354959268493e-01,1.972858583803238641e-01,3.700834721612606959e-01,5.533582233199058065e-01,9.510599017111461828e-01,2.765214495795320637e-01,8.339426345969545018e-01,2.187964053356765692e-01,8.218547823414557030e-02,7.177619141664494107e-01,9.935253152131020560e-01,7.459865336792791402e-01,8.356890778633923045e-01,4.191462797251337413e-01,8.437327371660524600e-01,2.248440702026818228e-01,5.291133087502181143e-01,7.260628498362828864e-01,1.391068434106773610e-01,1.089231880661282181e-01,9.038928652722458823e-01,8.085043962793908578e-01,6.990982290721066139e-01,1.152837900521361814e-01,2.271327817668344906e-02,4.550721861627319287e-01,6.863568036783418425e-02,8.881205896312447390e-01,9.082832201295535368e-01,6.355353215611506679e-01,3.857621590506273845e-01,8.958259435108320012e-01,2.307238410169042409e-01,9.496753849423494875e-01,9.164471796898477907e-01,7.093119428890988232e-01,4.050717380791282185e-01,3.294626266408529069e-03,6.233170190412350431e-01,2.240729357388770993e-01,1.963386033895953009e-01,1.412685337737396019e-02,5.631663496180179251e-01,8.611948562325075773e-01,4.508703531376669904e-01,7.640680183343927512e-01,5.801002021762432515e-01,6.230143058672491518e-01,2.508690460865765637e-01,8.226713935176077630e-01,-1.047757057175103812e-01
